"meter_id","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"0x0001f1c389823f953b2eaee0a61c33539744da0c","131.026405606382","117.9312687117","122.642465230059","118.637135009853","99.890826974522","95.7932660088572","94.2674613826453","81.4381383699602","75.8032812010428","74.4172615868021","83.9247530963606","87.0700549891692"
"0x000f697092696c27b0bb489ea4c11280ef72ab82","631.541718730506","588.80414035053","643.473484556483","604.930155189445","496.790264271052","452.435043010562","431.423726635834","378.960771643146","373.266365017979","387.489615037354","463.727313382156","317.861166031383"
"0x0019979ee12c59accd24d1c83291528ced1bb734","229.56953430509","204.384933141558","216.803253064758","211.051063510545","168.422499359886","149.659728217768","150.3101691558","141.164410773306","147.016662711388","161.150636998802","173.514044126552","154.402809235176"
"0x001d6227832325ab6167b82d6d7175d254f57c3a","168.892745701142","147.085460422213","159.577714036119","157.16984945926","144.598031551474","141.37560036191","138.690041050642","135.003934338388","126.740962113467","138.456442913571","147.740362973803","90.6495345107747"
"0x005958406351bb29580475df698b5f1070096397","371.541633598404","356.764686368174","366.959056471851","334.660776698633","302.77317494676","295.548732575386","297.901177121238","281.326027352092","264.951272221531","291.541447660481","315.780064738756","282.899863568904"
"0x00735e1aa83d97d9209cce47d8777b4ff3cc0554","183.983756548384","163.510446516486","171.551455167675","161.859317243665","135.098482311522","128.773211636109","130.600639501632","116.121795166074","116.287866148273","127.80389542788","144.265982829525","128.814575826228"
"0x0079fa6c2cbd3de97c8aa6073ff365b41ee087ab","156.408566358666","145.543686402512","154.546171273913","146.426908705138","140.247750637935","131.279788955801","129.979840522501","111.833418716156","88.463373396121","95.2629656608121","125.674356765443","80.8041569161632"
"0x00abd22316a37be131988c4a73481b9fddf62972","756.830297024502","692.241142942357","730.825633661056","701.009493899379","517.24542476709","386.784926460657","403.285872598647","351.304782657301","386.495281248816","425.946510510921","465.116736801946","406.763055250883"
"0x00c4c38cc020ab9e2661c947ac2dbb2a01ab6f37","628.32120920534","517.862469924745","557.659096085267","545.90983583617","346.974360249398","281.523103026605","274.083876873828","253.289279946137","247.217063211551","283.441120749483","352.142542488943","226.281987589397"
"0x00ccc38991cba95ffbf45868dfe35c5fd961dc70","410.45575637472","368.661428521555","387.531763446109","367.631017701738","329.000813803643","287.134396559668","291.170248852935","248.791814429823","242.237695995305","272.047198220342","306.964022796211","202.967360624571"
"0x00fdcb3091a9ef16dc7d6730f591bc566fa4c6f5","1255.04832801817","1113.31111762275","1167.50524400077","1111.64443640327","897.282068045645","902.0438605211","932.415951085651","838.251687912261","743.478695087923","700.021337306995","774.740661999633","424.573166354025"
"0x010005a13203263c1b7a6574dcff1af96bb5f640","274.838601026193","274.760689629204","307.123692966138","311.501254259153","274.829201277546","257.432712920361","274.048310312167","273.051754307935","260.47875599036","283.803492504917","312.341636071562","208.151250573593"
"0x0105c035004a9aaa6cbe13d491c92ddbef2367a3","801.364928236619","717.920246954558","772.640438713531","744.667231497795","540.948460479468","430.076663106999","419.96433184622","398.914720444157","401.592131646544","434.017529110204","471.999715436661","428.355447496499"
"0x010edb5fc8be32fca4501659b40836d49fc5bcd2","518.036742867849","472.215820627726","482.261388217732","428.989875856205","356.114824473629","346.320397038618","334.991668585229","315.683091568864","307.138633359048","350.278679631298","380.681291222128","349.503775332571"
"0x01677d548e22c7ec6f3117acab686a133aa6265f","1009.37287373651","826.305488405201","915.226710742303","890.229149919006","703.108085731374","578.67906504222","564.809119788467","490.251061709496","500.721957407548","561.321748992758","587.95241857194","500.532575674116"
"0x016e8a66f02509f4909d69f57f21e9d235c25b59","347.737361424278","323.801587105141","330.626950029907","300.863902599751","244.829136534195","207.03057083786","208.701017037511","203.156790335923","191.01798668993","216.76235723216","263.489874614942","166.011571082473"
"0x01794377dd73839621a335c47fbfe092437199fb","1916.49826697154","1823.39808411447","1852.37316692125","1637.49127067639","1415.12123348821","1363.14703856069","1367.36532214333","1196.75549741419","1339.34620563213","1478.30379878362","1557.50804432704","1055.81371129985"
"0x01842e2ab2e8c1497d71fa2257a9ecb92cc9a64b","497.365715081019","438.507234472093","409.80640053562","379.640676609621","315.372747850529","294.196227049224","314.949424263823","271.924608924336","296.99915072572","360.950921022613","378.772005515154","324.515611191425"
