meter_id,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0xa62b9f23553ff183f61e2bf943aab3d5983d02d7,132.415871087595,113.60175032333,117.557622155871,108.337617802362,110.457765935035,105.64725435651,107.873300078586,108.140380800377,108.303787348634,119.58814609212,122.309713966018,131.743397563072
0x459c834d1f6cfb5b734b82aa9f5410fa97fb70da,704.894694166805,609.94885566739,590.33008381667,491.234261493218,429.525313318818,353.545310551594,360.02923564983,361.096610948699,382.699499430296,470.302325765378,569.622230953289,631.940495035115
0x4a1ed36825360a058cec2bdd409fc2459e1ce54f,397.024379791104,342.659991904237,332.115622613547,285.868779101638,275.882872128804,248.755715165889,256.075643791788,255.658902001627,260.643675569685,309.943146012667,350.783296410676,387.334607248949
0x5b76d3c0e0aefc6e0a8d1d031f96388a23263407,647.405386372705,551.50227055944,524.770290544604,423.086406942336,391.027595606357,335.376864346718,343.445116097796,344.235603960583,355.579410773855,438.149506586434,519.629315070711,578.973957261862
0x943ebe39ef2be6ef807c42c5a647e27112ca5b0f,1187.80059389645,1031.0406037709,989.817824852011,836.316308437077,733.453682024178,579.490492651651,572.942994873999,583.619874156239,647.389380255925,801.19404886072,958.840717384014,1075.07792524532
0x263b7a6969c175823ea1fba2983668fa5f640ab4,736.93839509068,626.758425853479,606.202278013176,505.010759920031,444.14414892572,360.024141830751,361.442785508952,365.823809657772,391.702990918306,490.54038800043,592.223858164082,655.377266378052
0xc8ef570cfdbc48c0555ba48ccb350403cf43cd79,12.2655668238213,13.3438215911562,20.7219833084287,19.7985863323757,19.1096664609101,17.4371039579974,17.7297236197341,16.0470865177027,15.8004521331509,19.380066012588,19.0795360089987,21.6961172190323
0x077eb7207315025bfd8dd65f5b81f8be612b3229,587.350136776503,506.146896781308,491.854726336848,419.186507904963,375.56158316957,322.134046225815,329.671987117477,329.995225969598,346.82948970412,419.058732328552,490.465329282512,539.738627216777
0xaf8627889fff7ba6fa91bfae6b05636453d032f1,297.139926087583,257.131542140858,263.084548740376,232.142137075045,232.265572212789,217.21643344649,224.033679650577,225.106289025344,227.700047868549,256.541521803534,266.245861570322,289.017605916783
0x3b7466451863d09c34673c4dfe45391d56e0cb23,161.237677211532,139.470240263756,139.322037531496,120.269914660128,120.518983362737,114.33735866113,118.184525277958,117.707980246,119.359563625177,138.485953740602,145.085151893176,157.258297160807
0xb1bd18b68569dd962497a9802036e536c10cc6a4,249.295589467606,206.631779215566,210.600045126751,193.847953086846,194.362066400659,183.264903304305,190.114804544073,189.14069869048,181.40743204115,193.970466617127,179.589839658728,181.730620662043
0xc0ae15ea749069eb610952a8b9dae0afaa4e7e3e,284.292483514067,247.82132173567,249.837428515062,215.737990265322,212.444819782339,197.202745793524,203.363523927901,202.762897246769,205.991787466903,240.48688358752,259.930040499294,284.032862000991
