meter_id,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0xa62b9f23553ff183f61e2bf943aab3d5983d02d7,124.014623049411,110.087872030433,109.425918825447,100.862844209972,86.8852287481321,88.1875585179116,89.1221020474184,86.2087925205498,79.8581399302376,93.9268750855091,115.226951187778,120.176990426223
0x459c834d1f6cfb5b734b82aa9f5410fa97fb70da,580.160017138226,495.569307681485,497.598690215473,450.083515550894,370.482437162723,368.241670069932,372.788089832792,358.889548117183,344.80326300433,406.170470358068,507.304020866005,546.659022735635
0x4a1ed36825360a058cec2bdd409fc2459e1ce54f,367.703230957254,323.441737539557,333.238243625161,303.095417427204,272.701630723082,252.824091647866,252.39288101404,246.076346273311,257.442833970516,311.943354668096,336.426302799223,370.279672956056
0x5b76d3c0e0aefc6e0a8d1d031f96388a23263407,542.193963517825,469.441637435648,488.847492933356,442.276117253032,376.631210264478,343.12929914463,346.355538049374,347.568707476421,360.437328553137,444.01081889344,486.687922554748,521.052278723323
0x943ebe39ef2be6ef807c42c5a647e27112ca5b0f,977.857281449539,836.385682074739,854.627927474075,764.309534375819,641.208345089417,612.501310505509,630.987820203355,608.523722885199,595.370427493391,714.355625898025,858.151828969203,921.274071035786
0x263b7a6969c175823ea1fba2983668fa5f640ab4,581.87165060822,509.554047922006,513.088411344179,465.108174697798,402.477472071843,381.31688910095,390.237617644342,388.434998847307,377.668527042353,440.428059660889,521.050738170858,545.49341680346
0xc8ef570cfdbc48c0555ba48ccb350403cf43cd79,27.9863328487105,29.4035834202039,32.1161543257594,29.9919763922101,25.6545432227285,26.146977132423,26.2549822567796,24.3400027325406,23.4357192112259,27.6440148304516,33.4845703376509,34.7218480940623
0x077eb7207315025bfd8dd65f5b81f8be612b3229,465.470738517347,414.323045124038,406.059542864613,378.945722741017,316.57095779253,324.80460968284,326.802346279185,313.682975947357,306.389534666897,354.038566433444,416.498889995327,438.330871459767
0xaf8627889fff7ba6fa91bfae6b05636453d032f1,269.347589545294,245.346612058118,252.247000458679,231.784136768105,198.591665784182,189.289996786373,184.849417942039,185.553798374408,194.632681772378,233.084839139977,258.132316643246,269.145167057343
0x3b7466451863d09c34673c4dfe45391d56e0cb23,138.666866859117,125.715896100156,131.630175093031,120.46484211131,115.263215113401,114.462643714223,117.94126942261,117.045551427735,114.513612180506,129.298586056618,133.101833914563,137.382650534705
0xb1bd18b68569dd962497a9802036e536c10cc6a4,216.941840068373,194.48510069646,197.967534048959,185.110709765321,158.353849159141,161.766977513365,157.64410666408,153.664024963024,144.231088972414,168.946512574533,183.19877143108,185.420363506447
0xc0ae15ea749069eb610952a8b9dae0afaa4e7e3e,225.07244024099,216.623998855917,228.677188651715,212.694712907821,187.36690047265,192.830169403288,191.696422808124,184.391943288171,176.024692574988,207.721855799869,226.350865092429,228.910285624298
0xdaaa7ff89654c1b4cf2cfc48f7e82f2789228b91,157.182636078433,145.400897864664,149.565786349828,137.99324049246,131.145799916533,126.363826733481,129.435791427291,128.276744060747,125.782574279779,143.7789371723,149.201503765995,153.391338546808
0x2a7b4bac42d193820c172ad07f41aac9de94bb62,265.554329698593,243.758163069638,255.087120512768,235.798925926313,217.32084811448,212.920671406756,217.129591261237,215.977186700887,215.069475382597,246.121159076203,253.657040606721,260.834547769332
0x761df95c32b60b85eb661847be7cbab29bd02987,179.252178138001,168.376663190949,172.468724442495,158.329252756339,136.706596413035,129.282483341909,128.342307826848,125.759457273746,131.197581520389,158.937799337463,172.405853234348,180.547705271673
0xf51f50b28734e81f32cdcc19a5ce0fb71fa5ef33,429.990100678062,392.861875002584,405.544179663746,379.239673378753,349.333885013456,345.370696049201,350.53397759562,350.929776620766,350.996136708023,398.352812257076,411.780908602327,431.297608905772
0xb64ea6716e4721372c7d27c5ee60d374b26d5f89,403.716453198837,361.32590767795,359.031813972316,325.874571383616,275.449610686515,274.878747399996,276.678189171774,267.1573340549,256.86872969535,303.220881332256,370.368899937941,387.636859712351
0x7aed4c56e5c777de630d121d30135b2e89c21645,1142.70916751305,1022.81440207606,1035.23265455827,941.132100352919,786.260019827931,776.744682987833,775.121599764177,752.349837061061,735.644880035733,876.934426011286,1061.63931274168,1096.87801483465
0x232fca03d6664d7ee076957b97c9ff15550c7f13,610.067062642678,528.457109074118,522.565987684978,476.650175580805,451.512647585784,441.24449207396,455.199690827248,446.63517335858,429.440482800204,490.668528221567,521.055611543805,568.774890063107
0x06451f569f4d58af40f62c5b7c0a8599343c399e,128.133593231419,116.511762263985,121.581193007442,110.642757428723,101.66114684562,101.260214825105,103.15768730289,102.228877162748,100.280319740144,113.262448159059,121.845647974021,124.37146635244
0xcf3f08e4a68224b8f0b320cb1a881f5284c3d78a,256.24644002899,241.102022183921,253.711735552066,236.617691896469,212.183787366588,210.39360461839,212.89382750072,211.555732744142,212.32141008089,249.400495573189,254.352124711674,260.464562078492
0xf889926d1bbe52b6083cd17407003672a5ea452b,1305.14446616262,1147.48418086496,1188.0241679768,1070.79125626079,920.36696546001,786.602469971282,762.363893745833,771.080024922193,851.062675691693,1005.1706534366,1036.15568632336,1235.40037310477
0x30de40a4dbf2b8fed72af70b7299bb809207891c,133.014088752671,122.020222554162,127.667050042088,118.489210735647,114.987037175433,110.640774491224,114.188633724456,114.151044352116,112.849223084274,125.926493878915,126.002725654699,131.816357626461
0xd9810e8107564b13dfde7610aa2bd73efc34c042,120.351330631178,110.164569797817,117.423605300065,110.117957176828,102.958269559151,102.731174535669,103.453624632732,103.636333817721,102.613020633618,118.829682129467,119.82400429705,120.210937508959
0x2d619210b2deb7415f933a31eedb72e0c26c354b,372.574791331035,336.679906552782,351.972578196409,321.883658072758,298.924524750791,295.278180497193,301.778534377103,302.625128302175,293.262131509281,352.159159808557,349.299996068246,357.70050744722
0x906f468ff0db2f8253975c416d5deedaf656192e,380.88958179481,340.720819207216,343.113366777477,314.171595368903,273.882505135496,262.540797363142,269.315163206459,272.502534860065,273.033510759885,327.479237179921,345.877265608272,378.162548166793
0x1892e45218e98db1b685d2388743bc86274cd9b1,446.19579085849,398.227439040987,418.29641684334,382.646939526071,344.129210850951,319.858712211277,321.55486864324,314.792856076839,325.931773485986,394.802568430168,411.553739229461,437.499370505799
0x59cba91f66889884bf5baf58fd18ba99fb77438d,298.483943507785,287.665364282694,310.864277455351,291.943054213556,279.761946731058,267.732263207906,272.549249267947,277.239139214755,286.606770529476,318.794017460249,294.388108838903,331.011074741225
