"meter_id","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"0x0001f1c389823f953b2eaee0a61c33539744da0c",114.378724531199,113.403853110416,114.5116732434,104.368313700725,99.939556195335,95.2572953549605,97.1123362104973,96.3518845396384,97.440964588411,112.304081510498,102.8868987503,115.629871116098
"0x000f697092696c27b0bb489ea4c11280ef72ab82",556.285050985145,540.805923024975,556.501082547735,514.386900679469,474.555281935788,463.110354774525,473.752240230201,471.83182001845,472.161101539652,565.261385434048,573.097520203525,589.288843675031
"0x0019979ee12c59accd24d1c83291528ced1bb734",213.109636351517,199.51105180725,203.834573756524,190.01468658165,169.549700738484,169.932840980503,172.253223019031,169.867393414328,170.637863870141,201.177879106988,195.330246790899,221.413998503327
"0x001d6227832325ab6167b82d6d7175d254f57c3a",151.407523024509,139.223123666884,148.310298904271,136.887968757304,132.274949789222,125.305811959617,128.956967588846,125.938840416336,124.280025953249,150.818706200628,145.728101601586,149.729682943716
"0x005958406351bb29580475df698b5f1070096397",363.287833793967,335.52033687557,344.409653360979,312.978164619525,278.522924251398,278.294363139886,280.296242513927,274.632358272851,267.562827602391,322.479254352146,346.280894163971,361.085912810505
"0x00735e1aa83d97d9209cce47d8777b4ff3cc0554",167.874906968742,157.25847776153,160.853085428603,147.645462088707,133.774402958701,130.767256940055,130.521913887236,130.616523245165,131.515299580297,155.659530567346,158.30143738732,175.802755048311
"0x0079fa6c2cbd3de97c8aa6073ff365b41ee087ab",143.505042019286,135.789897941356,139.082347614209,130.408276356876,128.641525301186,124.204300242156,127.824894851813,120.543728739896,119.37518542927,140.17624790988,139.982093409372,143.859738189159
"0x00abd22316a37be131988c4a73481b9fddf62972",501.595735080116,507.261797313425,514.792442796541,472.93862288018,436.334968112301,388.155972835345,392.660245122279,393.531187119269,405.581339780058,486.34874539427,499.991626444502,566.741713790879
"0x00c4c38cc020ab9e2661c947ac2dbb2a01ab6f37",565.043009868859,514.829700659209,560.520700241644,518.614344044361,448.026996712993,416.056059260572,315.154658396808,357.605983206902,335.438640984304,382.579442141862,447.186765404856,1126.97526332475
"0x00ccc38991cba95ffbf45868dfe35c5fd961dc70",367.291852181281,343.231733797835,345.399742118551,322.126998834064,290.079971738536,290.718527268957,299.835134311024,287.959441818297,270.697333898054,324.688751714516,351.926960582234,369.261436015854
"0x00fdcb3091a9ef16dc7d6730f591bc566fa4c6f5",1254.93600622632,1089.26997939763,1098.80961750577,1010.65419126112,921.966320764537,874.125156852801,895.85546695643,881.240202389491,907.5970932047,1080.38888572813,989.793606801978,1373.77904681609
"0x010005a13203263c1b7a6574dcff1af96bb5f640",285.652841820833,247.3687000014,235.715098709808,266.617902461814,188.463981148243,194.69666787998,205.480892310138,203.951852739628,190.338575794245,136.352810871771,243.709168756207,257.61217473837
"0x0105c035004a9aaa6cbe13d491c92ddbef2367a3",703.345407211473,682.928646412768,692.67097930607,590.762831520832,492.690700067015,414.35596828542,417.219678150027,420.063956330789,423.033281003131,520.06763330709,570.659745119943,805.90090434229
"0x010edb5fc8be32fca4501659b40836d49fc5bcd2",528.550041876536,456.58019223385,462.702240434875,409.258119367488,361.187691113826,344.679752088526,340.544391719213,333.991950551487,357.716785284302,451.450977452833,493.473248602258,567.241973013123
"0x01677d548e22c7ec6f3117acab686a133aa6265f",849.275968029825,832.102027987783,921.084847633794,845.717692423056,782.546982099943,680.079953991705,661.202433143001,588.565599955562,552.081492621388,629.668152852492,571.706068301698,982.633768743872
"0x016e8a66f02509f4909d69f57f21e9d235c25b59",303.757775614536,293.801570998099,298.507189147801,262.159546311317,240.327219194608,234.547754020657,237.436409870565,234.054716003905,232.879407463961,282.046866611948,287.478486418553,330.867157879604
"0x01794377dd73839621a335c47fbfe092437199fb",938.942245271201,1154.39129123805,1205.1200866276,1331.81084664841,722.326365428541,777.808916254533,785.62756788073,713.92325418769,710.529898587236,244.700863449697,1307.73405956182,1358.76699408949
"0x01842e2ab2e8c1497d71fa2257a9ecb92cc9a64b",429.797441272994,389.985206971101,383.704898978365,356.760560642239,318.120754476599,311.352261024469,312.500058328019,309.826835265524,308.056707758231,373.42291620218,384.033257276168,451.868588734206
"0x01d5bdc4ea235ada6275f2be25c883aed05746bd",125.087331867442,114.50709991273,113.156807555552,102.447320914512,93.9526156372102,89.703822009277,90.2126845402734,95.0105455258091,93.3668003243275,107.587022811287,114.867604235372,141.288973760676
"0x01e43588f52d3b8fb8036c501ad50719e943ff59",342.174549667858,322.625799755559,325.938126599398,298.419794259944,260.987238694208,247.267,253.488179277595,250.253193663918,251.12808204819,316.152055829083,307.882120040171,340.227843727164
"0x01f5bc12147eeb21551644d2bdfe88c6a5d456c2",76.4887741012682,76.8819340425962,80.7829619385571,70.7883428550542,63.0752832268788,53.4004321675605,52.1835200267067,49.8610780492798,48.7145983196245,56.0836803473405,52.1785855856414,83.2362158165959
"0x024dde4050a50ee78153c99ea37fda1326fc6468",273.613983540452,221.248587437069,231.483934806493,199.947355458264,205.557880414152,148.137493055359,168.356212720419,149.835819143233,140.54777018397,160.299622468903,261.25444849232,369.735887631993
"0x024f70468142086aa7be94f5c61202a46b956c87",307.647300257387,284.861625429134,293.355212500117,277.485191205679,242.147822481087,213.928,213.663312844714,218.376657773822,221.065898749519,255.287793327826,277.991747352984,354.775263107232
"0x0253ba1cb53dedec5c364022f7e41b867c831952",118.157503990322,114.569361488478,119.303033274058,110.283676869206,105.682575099688,106.165866787079,109.18,101.613732480717,101.066409183516,117.416662997255,118.854800850106,124.834519256331
"0x028c5cee0aa4c81e2dfe1a4543e4f91dc418d492",271.68924694711,259.155534163019,270.231062575496,247.455139232911,246.723112080869,234.06541272683,248.984,235.150782960186,229.622055846064,270.254190799653,256.177604911094,273.188249732498
"0x02a700cee0fc52aa0c3bcba232a054db24a158bc",538.141950499336,422.829173876037,474.152440044541,447.937679444239,378.332119586099,276.263804457669,277.830965093752,295.124930539219,288.33898118119,331.95616529859,494.343200159329,653.54857003328
"0x02acbcd0c3a300d0164711a228e27a14f9e790fe",324.740207543625,305.368194744191,316.321679748789,293.031441209758,255.114874515707,251.399953114873,251.815659201079,254.242369700448,253.330755642152,311.7601753143,303.050152218234,316.046024151723
"0x02ada04ebf47888061f12315c06d7922f721fb3c",209.901726753067,146.153607303915,146.679719850412,114.162494405672,89.8461674143697,92.3374705266254,95.7291299380006,93.4743377094865,85.1374095114735,102.785061704292,162.609203193635,280.849111571214
"0x02b365606db768788027703f9253e423e8478c88",74.2785024453939,72.0346090484123,76.2495188301691,72.2876910347446,61.8435147333864,63.660294546739,64.1006150858804,63.372185985066,60.5318278755621,74.4257961647136,68.8490510860519,74.5638393287943
"0x02b7418b821b2edeeb2baa23ba1580566b4b0e43",229.585285082531,214.82232543201,215.508225440892,194.137209352224,181.677928897284,180.078367920238,185.570131797892,180.475236205595,174.235910042523,212.066959844492,211.61088121626,233.640340182446
"0x02ca4bec05a03251a06d9642462f4a4409fac7fb",165.493761143638,157.371932540722,164.692129216473,154.849442473835,146.583927892156,140.316214611711,144.583049376327,140.741573399484,141.202094552003,166.552653781206,165.214713442634,155.729244027271
"0x02d351d8c21892c728424d731c4d6c2c57d50a96",96.4645975873742,91.157453930995,97.0377072334306,89.4565303888245,83.4370746712869,79.8353789955326,79.0440878406771,78.386916126038,80.4180567263492,96.2635648538335,101.13394418003,99.0102124065174
"0x02f59bba97ebcf07450e390b4606bb6135bee369",335.640138416097,299.321034391296,288.413352669111,282.985540357062,242.364214638923,261.37237390023,275.815506302635,260.701215398417,233.223710211456,268.343232779511,287.063122450572,321.379462788114
"0x03059a7206eb5d836a4d1bd20547652ba3ceec0e",304.394263414895,303.897607148823,312.209631183561,285.079192986586,264.795678594902,259.406085735672,250.021334570636,257.687040801424,266.015632470343,311.120840096916,306.254680069565,339.713351346996
"0x0315e96dbc5a69c4d82bb640852f9a1220e14c3f",238.195222913766,220.223983304909,216.165089824746,194.033022478646,174.764270911931,174.839372325249,172.993129760949,167.565768134321,169.495293071836,199.276864602839,205.120820741058,264.245467916509
"0x034107ab7f0ab0de0b643df045284727a002c99a",85.3561416584621,78.8229889789371,79.2764815268369,73.4215547157729,72.1643999862591,67.5499093746465,67.0123633252019,65.9122242655335,64.4849912926433,78.0257619327728,79.233757466875,85.7995657351828
"0x035294ea4e653a9eb6327d34debe49821bb9cf92",288.370520034877,277.563301771172,281.222391015222,258.00638475913,234.354687226989,234.902,229.3,238.685251102483,234.81702425911,271.99581751577,287.796077957377,313.739065677654
"0x0361aa6f72fe3edc5dbf5c3769cb7198bf46ed7b",272.830026256348,270.455047835419,277.008300375449,254.022465629104,236.928534064382,227.356820498261,230.412040404292,223.499186274847,222.45560489508,273.97739158219,277.361485845375,284.558408669047
"0x0373dd8293bcb6568497cc58e65a7aee8d612d90",368.808650056344,346.515196270353,350.28774163613,314.084307192325,280.184178875554,258.693147958001,257.398079913742,260.105851019582,263.563722123234,317.071377860731,335.185526788215,378.12347935889
"0x03779dce72acad6a0896aa0ee104767285d6bdb5",183.60222629879,179.243884143018,185.821844093729,168.999840616346,161.204709494854,151.235930327014,151.863034974973,147.091223416318,152.483838348219,181.629751410294,191.557651847958,189.512155896747
"0x0380999fe8f2eee8d4a128e0ca600f2b72aeb18d",152.3926995034,136.946698460128,150.339293753756,140.846455363217,127.763838684546,131.433527322182,141.12197209666,132.419349916069,129.333523372752,152.76367654668,146.848935976158,149.76475882038
"0x038259accbcd1524d614c3b57e1f5e50c6aa8763",681.695893548731,603.482337701068,608.56310786661,554.713884849361,455.261104739469,478.379138329824,492.685447733727,475.508062650013,461.936500878236,520.8516727723,611.007437405918,656.311076694854
"0x0396ee61b4dfbd3efca51fccb89107664cb62e55",300.914120323394,281.063604283515,285.697890106541,265.105493411432,237.393144996874,241.243224518864,242.611724043909,238.03890182939,244.352433053651,289.337061877869,276.459526458781,287.503898162206
"0x03a27be91a69c19708c16516ec663123f1e08c07",74.3008262160535,79.4355548525371,87.9587728271275,87.6654504669295,84.9231288684988,84.0311545209648,91.7689800745389,85.4277965919496,83.9502335963011,96.7362666982688,75.5522983389798,69.2293604277181
"0x03af6c9f393bb5c728bb68b76f44a30d78e936f8",330.282381879922,314.357832221894,307.716284698605,287.289089951603,257.030030959151,236.935209732767,238.728931969193,231.701268874611,238.771771827193,285.671981075704,289.050301864636,364.287328005537
